ts,awakened,chopping-wood,devotion,practices,sadhana,creation,youtube,quotes-and-poetry,music,latest-posts,gaming,science,books,movies,alanwatts,tao,woo-archived,woo,westworld,series,nondual,debate,in-nomine,games,art,no,experience,discord,cats,lfg,starwars,καλλιγραφία,energy,ego-lounge,tepashigherbeard,communication-skills,maniac,wellness,sublimation,ego-fight,dreams,media,sexuality,ego-pointing,thought,starwars-spoilers,war-room,startups-and-projects,myth-and-mysticism,geeks,stories,hearth,inner-vision,consent-container,cute,get-things-done,health-and-fitness,shadow,library,philosophy,human,typing-in-tongues,nonduality,media-random,preach,zoomies,indigenous-lore,notifications
2019-06-27,315.80833333333334,194.53055555555557,0.6527777777777778,0.6305555555555555,0.0,0.030555555555555555,3.1694444444444443,1.738888888888889,3.6416666666666666,9.927777777777777,0.0,0.42777777777777776,1.0444444444444445,0.6,0.0,0.0,0.0,10.894444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.013888888888888888,0.5944444444444444,5.038888888888889,49.80555555555556,3.9972222222222222,1.0027777777777778,0.3611111111111111,0.24722222222222223,0.375,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-28,313.4555555555556,194.5611111111111,0.6527777777777778,0.6305555555555555,0.0,0.030555555555555555,3.1694444444444443,1.7555555555555555,3.638888888888889,9.927777777777777,0.0,0.4222222222222222,1.0444444444444445,0.5972222222222222,0.0,0.0,0.0,10.891666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.013888888888888888,0.5944444444444444,5.022222222222222,49.80555555555556,3.9972222222222222,1.0027777777777778,0.3611111111111111,0.24722222222222223,0.375,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-29,304.64722222222224,194.60555555555555,0.6527777777777778,0.6305555555555555,0.0,0.030555555555555555,3.1527777777777777,1.7583333333333333,3.636111111111111,9.927777777777777,0.0,0.4222222222222222,1.0444444444444445,0.5833333333333334,0.0,0.0,0.0,10.886111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.013888888888888888,0.5944444444444444,4.930555555555555,49.81111111111111,3.9972222222222222,1.0027777777777778,0.3611111111111111,0.24722222222222223,0.375,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-30,302.0083333333333,194.80277777777778,0.6527777777777778,0.6305555555555555,0.0,0.030555555555555555,3.1527777777777777,1.7583333333333333,3.6333333333333333,9.927777777777777,0.0,0.4222222222222222,1.0444444444444445,0.5833333333333334,0.0,0.0,0.0,10.886111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.013888888888888888,0.5944444444444444,4.863888888888889,49.81111111111111,3.9972222222222222,1.0027777777777778,0.3611111111111111,0.24722222222222223,0.375,0.43333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-01,301.93333333333334,194.9388888888889,0.6527777777777778,0.6305555555555555,0.0,0.030555555555555555,3.1527777777777777,1.7583333333333333,3.6305555555555555,9.927777777777777,0.0,0.4222222222222222,1.0444444444444445,0.5833333333333334,0.0,0.0,0.0,10.886111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.013888888888888888,0.5944444444444444,4.8277777777777775,49.81111111111111,3.9972222222222222,1.0027777777777778,0.3611111111111111,0.24722222222222223,0.37777777777777777,0.4361111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-02,297.6,195.6027777777778,0.6527777777777778,0.6305555555555555,0.0,0.030555555555555555,3.1333333333333333,1.761111111111111,3.6305555555555555,9.927777777777777,0.0,0.4222222222222222,1.0444444444444445,0.5833333333333334,0.0,0.0,0.0,10.886111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.013888888888888888,0.5916666666666667,4.805555555555555,49.81111111111111,3.9972222222222222,1.0027777777777778,0.3611111111111111,0.24722222222222223,0.37777777777777777,0.4861111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-03,291.22777777777776,197.98888888888888,0.6527777777777778,0.6305555555555555,0.0,0.030555555555555555,3.125,1.7555555555555555,3.6222222222222222,9.927777777777777,0.0,0.4222222222222222,1.0444444444444445,0.5805555555555556,0.0,0.0,0.0,10.891666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.013888888888888888,0.5916666666666667,4.75,49.81111111111111,3.9972222222222222,1.0277777777777777,0.3611111111111111,0.24722222222222223,0.37777777777777777,0.5666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-04,290.6638888888889,199.25,0.6527777777777778,0.6305555555555555,0.0,0.030555555555555555,3.113888888888889,1.75,3.6305555555555555,9.927777777777777,0.0,0.41944444444444445,1.0416666666666667,0.5805555555555556,0.0,0.0,0.0,10.891666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.013888888888888888,0.5916666666666667,4.75,49.81111111111111,3.9972222222222222,1.0444444444444445,0.3611111111111111,0.24722222222222223,0.37777777777777777,0.5972222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-05,285.4222222222222,199.35555555555555,0.6527777777777778,0.6305555555555555,0.0,0.030555555555555555,3.111111111111111,1.75,3.6277777777777778,9.927777777777777,0.0,0.41944444444444445,1.0416666666666667,0.5805555555555556,0.0,0.0,0.0,10.891666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.013888888888888888,0.5916666666666667,4.75,49.81111111111111,3.9972222222222222,1.0916666666666666,0.3611111111111111,0.24722222222222223,0.37777777777777777,0.5972222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-06,282.8361111111111,199.42777777777778,0.6555555555555556,0.6305555555555555,0.0,0.030555555555555555,3.1083333333333334,1.75,3.625,9.927777777777777,0.0,0.41944444444444445,1.0416666666666667,0.5805555555555556,0.0,0.0,0.0,10.891666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.013888888888888888,0.5916666666666667,4.736111111111111,49.81111111111111,3.9972222222222222,1.0972222222222223,0.3611111111111111,0.24722222222222223,0.37777777777777777,0.5972222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-07,281.59166666666664,199.76944444444445,0.6555555555555556,0.6277777777777778,0.0,0.030555555555555555,3.102777777777778,1.7472222222222222,3.6166666666666667,9.925,0.0,0.4166666666666667,1.0333333333333334,0.5777777777777777,0.0,0.0,0.0,11.041666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08611111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.013888888888888888,0.5916666666666667,4.727777777777778,49.81111111111111,3.9972222222222222,1.1111111111111112,0.3611111111111111,0.24722222222222223,0.37777777777777777,0.5972222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-08,275.56388888888887,200.26666666666668,0.6527777777777778,0.6277777777777778,0.0,0.030555555555555555,3.102777777777778,1.7472222222222222,3.591666666666667,9.925,0.0,0.4111111111111111,1.0333333333333334,0.5777777777777777,0.0,0.0,0.0,11.077777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08611111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.013888888888888888,0.5916666666666667,4.697222222222222,49.81111111111111,3.9972222222222222,1.113888888888889,0.3611111111111111,0.24722222222222223,0.37777777777777777,0.5972222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-09,273.60277777777776,201.34444444444443,0.6083333333333333,0.6277777777777778,0.0,0.030555555555555555,3.1,1.7444444444444445,3.5833333333333335,9.925,0.0,0.4111111111111111,1.0277777777777777,0.5777777777777777,0.0,0.0,0.0,11.077777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08611111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.013888888888888888,0.5916666666666667,4.425,49.81111111111111,4.008333333333334,1.113888888888889,0.3611111111111111,0.24722222222222223,0.37777777777777777,0.5972222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-10,269.2944444444444,202.08055555555555,0.6138888888888889,0.6194444444444445,0.0,0.030555555555555555,3.0944444444444446,1.7333333333333334,3.566666666666667,9.922222222222222,0.0,0.4083333333333333,1.0222222222222221,0.575,0.0,0.0,0.0,11.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.013888888888888888,0.5916666666666667,4.4222222222222225,49.81111111111111,4.008333333333334,1.1222222222222222,0.3611111111111111,0.24722222222222223,0.37777777777777777,0.5972222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-11,265.99444444444447,202.2277777777778,0.6138888888888889,0.6194444444444445,0.0,0.030555555555555555,3.088888888888889,1.7333333333333334,3.563888888888889,9.922222222222222,0.0,0.40555555555555556,1.0222222222222221,0.575,0.0,0.0,0.0,10.991666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08055555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,0.013888888888888888,0.5916666666666667,4.35,49.81111111111111,4.008333333333334,1.125,0.3611111111111111,0.24722222222222223,0.37777777777777777,0.5972222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-12,266.8333333333333,202.24166666666667,0.6138888888888889,0.6194444444444445,0.0,0.030555555555555555,3.0861111111111112,1.7333333333333334,3.5805555555555557,9.922222222222222,0.0,0.40555555555555556,1.0222222222222221,0.575,0.0,0.0,0.0,10.980555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08055555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,0.013888888888888888,0.5916666666666667,4.341666666666667,49.855555555555554,4.008333333333334,1.225,0.3611111111111111,0.24722222222222223,0.37777777777777777,0.5972222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-13,266.0527777777778,202.42222222222222,0.6138888888888889,0.6194444444444445,0.0,0.030555555555555555,3.0833333333333335,1.725,3.5722222222222224,9.922222222222222,0.0,0.40555555555555556,1.0222222222222221,0.575,0.0,0.0,0.0,11.005555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08055555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,0.013888888888888888,0.5916666666666667,4.338888888888889,49.855555555555554,4.011111111111111,1.2527777777777778,0.3611111111111111,0.24722222222222223,0.37777777777777777,0.6027777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-14,267.0472222222222,202.4361111111111,0.6138888888888889,0.6166666666666667,0.0,0.030555555555555555,3.0805555555555557,1.7166666666666666,3.563888888888889,9.919444444444444,0.0,0.4027777777777778,1.0083333333333333,0.5722222222222222,0.0,0.0,0.0,11.002777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,0.013888888888888888,0.5916666666666667,4.3277777777777775,49.855555555555554,4.011111111111111,1.2555555555555555,0.3611111111111111,0.24722222222222223,0.37777777777777777,0.6027777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-15,265.8611111111111,202.59722222222223,0.6138888888888889,0.6166666666666667,0.0,0.016666666666666666,3.061111111111111,1.7166666666666666,3.5694444444444446,9.927777777777777,0.0,0.4027777777777778,1.0083333333333333,0.5722222222222222,0.0,0.0,0.0,11.002777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.011111111111111112,0.5916666666666667,4.3277777777777775,49.855555555555554,4.011111111111111,1.2583333333333333,0.3611111111111111,0.24722222222222223,0.37777777777777777,0.6027777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-16,264.68333333333334,202.8111111111111,0.6138888888888889,0.6166666666666667,0.0,0.011111111111111112,3.061111111111111,1.7,3.558333333333333,9.994444444444444,0.0,0.4027777777777778,1.0083333333333333,0.5722222222222222,0.0,0.0,0.0,11.005555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.011111111111111112,0.5916666666666667,4.3277777777777775,49.855555555555554,4.011111111111111,1.261111111111111,0.3611111111111111,0.24722222222222223,0.37777777777777777,0.6027777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-17,263.90555555555557,202.8,0.6138888888888889,0.6166666666666667,0.0,0.011111111111111112,3.061111111111111,1.6944444444444444,3.5527777777777776,10.058333333333334,0.0,0.4027777777777778,1.0083333333333333,0.5722222222222222,0.0,0.0,0.0,10.947222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.011111111111111112,0.5916666666666667,4.305555555555555,49.855555555555554,4.011111111111111,1.2638888888888888,0.3611111111111111,0.24722222222222223,0.37777777777777777,0.6027777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-18,263.35555555555555,202.84166666666667,0.6138888888888889,0.6166666666666667,0.0,0.011111111111111112,3.061111111111111,1.6888888888888889,3.55,10.047222222222222,0.0,0.4027777777777778,1.0083333333333333,0.5722222222222222,0.0,0.0,0.0,11.01388888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.011111111111111112,0.5861111111111111,4.277777777777778,49.855555555555554,4.011111111111111,1.2638888888888888,0.3611111111111111,0.24722222222222223,0.37777777777777777,0.6027777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-19,263.1388888888889,204.13611111111112,0.6111111111111112,0.6166666666666667,0.0,0.011111111111111112,3.061111111111111,1.6888888888888889,3.547222222222222,10.027777777777779,0.0,0.4027777777777778,1.0083333333333333,0.5722222222222222,0.0,0.0,0.0,11.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.011111111111111112,0.5861111111111111,4.277777777777778,49.855555555555554,4.011111111111111,1.2638888888888888,0.3611111111111111,0.24722222222222223,0.3861111111111111,0.6027777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-20,262.4527777777778,204.54444444444445,0.6111111111111112,0.6166666666666667,0.0,0.011111111111111112,3.061111111111111,1.6888888888888889,3.55,10.030555555555555,0.0,0.4027777777777778,1.0083333333333333,0.5722222222222222,0.0,0.0,0.0,11.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.011111111111111112,0.5861111111111111,4.25,49.855555555555554,4.113888888888889,1.2722222222222221,0.3611111111111111,0.24722222222222223,0.3861111111111111,0.6027777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-21,261.4138888888889,204.61388888888888,0.6111111111111112,0.6166666666666667,0.0,0.011111111111111112,3.061111111111111,1.6472222222222221,3.5555555555555554,10.025,0.0,0.4027777777777778,1.0083333333333333,0.5666666666666667,0.0,0.0,0.0,11.841666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.011111111111111112,0.5861111111111111,4.069444444444445,49.855555555555554,4.113888888888889,1.3305555555555555,0.3611111111111111,0.24722222222222223,0.3861111111111111,0.6027777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-22,258.3277777777778,204.74722222222223,0.6111111111111112,0.6166666666666667,0.0,0.011111111111111112,3.058333333333333,1.6416666666666666,3.561111111111111,10.016666666666667,0.0,0.4,1.0083333333333333,0.5666666666666667,0.0,0.0,0.0,11.83611111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.011111111111111112,0.5861111111111111,4.061111111111111,49.855555555555554,4.113888888888889,1.488888888888889,0.3611111111111111,0.24722222222222223,0.3861111111111111,0.6027777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-23,255.51388888888889,204.86666666666667,0.6083333333333333,0.6166666666666667,0.0,0.011111111111111112,3.0055555555555555,1.6166666666666667,3.5305555555555554,10.01388888888889,0.0,0.4,1.0083333333333333,0.5666666666666667,0.0,0.0,0.0,11.819444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.011111111111111112,0.5861111111111111,4.058333333333334,51.236111111111114,4.113888888888889,1.4972222222222222,0.3611111111111111,0.24722222222222223,0.3861111111111111,0.6027777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-24,253.35833333333332,204.92222222222222,0.6111111111111112,0.6166666666666667,0.0,0.011111111111111112,2.9833333333333334,1.6166666666666667,3.5277777777777777,9.983333333333333,0.0,0.4,1.0083333333333333,0.5666666666666667,0.0,0.0,0.0,11.852777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.011111111111111112,0.5861111111111111,4.019444444444445,53.580555555555556,4.113888888888889,1.5333333333333334,0.3611111111111111,0.24722222222222223,0.3861111111111111,0.6027777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-25,252.12222222222223,204.90833333333333,0.6111111111111112,0.6138888888888889,0.0,0.011111111111111112,2.9805555555555556,1.613888888888889,3.522222222222222,10.005555555555556,0.0,0.3972222222222222,1.0027777777777778,0.5638888888888889,0.0,0.0,0.0,11.869444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.011111111111111112,0.5861111111111111,3.933333333333333,53.602777777777774,4.113888888888889,1.538888888888889,0.3611111111111111,0.24722222222222223,0.3861111111111111,0.6027777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-26,246.82222222222222,205.2111111111111,0.6111111111111112,0.6138888888888889,0.0,0.011111111111111112,2.963888888888889,1.613888888888889,3.5166666666666666,10.008333333333333,0.0,0.3972222222222222,1.0027777777777778,0.5638888888888889,0.0,0.0,0.0,11.933333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.011111111111111112,0.5888888888888889,3.9027777777777777,53.611111111111114,4.113888888888889,1.5527777777777778,0.3638888888888889,0.24722222222222223,0.3861111111111111,0.6027777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-27,242.11666666666667,205.56944444444446,0.6083333333333333,0.6138888888888889,0.0,0.011111111111111112,2.85,1.6055555555555556,3.533333333333333,10.030555555555555,0.0,0.3972222222222222,0.9166666666666666,0.5638888888888889,0.0,0.0,0.0,13.008333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.011111111111111112,0.5888888888888889,3.863888888888889,53.644444444444446,4.113888888888889,1.5722222222222222,0.3638888888888889,0.24722222222222223,0.3861111111111111,0.6027777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-28,238.4388888888889,205.51666666666668,0.6083333333333333,0.6111111111111112,0.0,0.011111111111111112,2.841666666666667,1.6027777777777779,3.525,10.008333333333333,0.0,0.39444444444444443,0.9138888888888889,0.5611111111111111,0.0,0.0,0.0,13.011111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005555555555555556,0.008333333333333333,0.5888888888888889,3.702777777777778,53.644444444444446,4.113888888888889,1.5777777777777777,0.3638888888888889,0.24722222222222223,0.42777777777777776,0.6027777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-29,237.32777777777778,205.65555555555557,0.6083333333333333,0.6111111111111112,0.0,0.011111111111111112,2.8305555555555557,1.6,3.525,10.016666666666667,0.0,0.39444444444444443,0.9138888888888889,0.5611111111111111,0.0,0.0,0.0,13.052777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005555555555555556,0.008333333333333333,0.5888888888888889,3.683333333333333,53.644444444444446,4.113888888888889,1.5777777777777777,0.3638888888888889,0.24722222222222223,0.43333333333333335,0.6027777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-30,233.66944444444445,205.725,0.6055555555555555,0.6111111111111112,0.0,0.011111111111111112,2.813888888888889,1.6222222222222222,3.5027777777777778,10.025,0.0,0.39444444444444443,0.875,0.5611111111111111,0.0,0.0,0.0,13.152777777777779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005555555555555556,0.008333333333333333,0.5888888888888889,3.6527777777777777,53.672222222222224,4.113888888888889,1.5944444444444446,0.3638888888888889,0.24722222222222223,0.43333333333333335,0.6027777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-31,232.95555555555555,205.88888888888889,0.6055555555555555,0.6111111111111112,0.0,0.011111111111111112,2.7555555555555555,1.6222222222222222,3.4972222222222222,10.077777777777778,0.0,0.39444444444444443,0.875,0.5583333333333333,0.0,0.0,0.0,13.172222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005555555555555556,0.008333333333333333,0.5888888888888889,3.6527777777777777,53.672222222222224,4.127777777777778,1.5944444444444446,0.3638888888888889,0.24722222222222223,0.43333333333333335,0.6027777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
